cue,trial,raw_text,parsed,ok
conceal,40,"hide, secret, mask",hide|secret|mask,True
conceal,41,"hide, secret, mask",hide|secret|mask,True
conceal,42,"hide, secret, mask",hide|secret|mask,True
conceal,43,"hide, secret, mask",hide|secret|mask,True
conceal,44,"hide, secret, mask",hide|secret|mask,True
conceal,45,"hide, secret, mask",hide|secret|mask,True
conceal,46,"hide, secret, mask",hide|secret|mask,True
conceal,47,"hide, secret, mask",hide|secret|mask,True
conceal,48,"hide, secret, mask",hide|secret|mask,True
conceal,49,"hide, secret, mask",hide|secret|mask,True
conceal,50,"hide, secret, mask",hide|secret|mask,True
conceal,51,"hide, secret, mask",hide|secret|mask,True
conceal,52,"hide, secret, mask",hide|secret|mask,True
conceal,53,"hide, secret, mask",hide|secret|mask,True
conceal,54,"hide, secret, mask",hide|secret|mask,True
conceal,55,"hide, secret, mask",hide|secret|mask,True
conceal,56,"hide, secret, mask",hide|secret|mask,True
conceal,57,"hide, secret, mask",hide|secret|mask,True
conceal,58,"hide, secret, mask",hide|secret|mask,True
conceal,59,"hide, secret, mask",hide|secret|mask,True
conceal,60,"hide, secret, mask",hide|secret|mask,True
conceal,61,"hide, secret, mask",hide|secret|mask,True
conceal,62,"hide, secret, mask",hide|secret|mask,True
conceal,63,"hide, secret, mask",hide|secret|mask,True
conceal,64,"hide, secret, mask",hide|secret|mask,True
conceal,65,"hide, secret, mask",hide|secret|mask,True
conceal,66,"hide, secret, mask",hide|secret|mask,True
conceal,67,"hide, secret, mask",hide|secret|mask,True
conceal,68,"hide, secret, mask",hide|secret|mask,True
conceal,69,"hide, secret, mask",hide|secret|mask,True
conceal,70,"hide, secret, mask",hide|secret|mask,True
conceal,71,"hide, secret, mask",hide|secret|mask,True
conceal,72,"hide, secret, mask",hide|secret|mask,True
conceal,73,"hide, secret, mask",hide|secret|mask,True
conceal,74,"hide, secret, mask",hide|secret|mask,True
conceal,75,"hide, secret, mask",hide|secret|mask,True
conceal,76,"hide, secret, mask",hide|secret|mask,True
conceal,77,"hide, secret, mask",hide|secret|mask,True
conceal,78,"hide, secret, mask",hide|secret|mask,True
conceal,79,"hide, secret, mask",hide|secret|mask,True
conceal,80,"hide, secret, mask",hide|secret|mask,True
conceal,81,"hide, secret, mask",hide|secret|mask,True
conceal,82,"hide, secret, mask",hide|secret|mask,True
conceal,83,"hide, secret, mask",hide|secret|mask,True
conceal,84,"hide, secret, mask",hide|secret|mask,True
conceal,85,"hide, secret, mask",hide|secret|mask,True
conceal,86,"hide, secret, mask",hide|secret|mask,True
conceal,87,"hide, secret, mask",hide|secret|mask,True
conceal,88,"hide, secret, mask",hide|secret|mask,True
conceal,89,"hide, secret, mask",hide|secret|mask,True
conceal,90,"hide, secret, mask",hide|secret|mask,True
conceal,91,"hide, secret, mask",hide|secret|mask,True
conceal,92,"hide, secret, mask",hide|secret|mask,True
conceal,93,"hide, secret, mask",hide|secret|mask,True
conceal,94,"hide, secret, mask",hide|secret|mask,True
conceal,95,"hide, secret, mask",hide|secret|mask,True
conceal,96,"hide, secret, mask",hide|secret|mask,True
conceal,97,"hide, secret, mask",hide|secret|mask,True
conceal,98,"hide, secret, mask",hide|secret|mask,True
conceal,99,"hide, secret, mask",hide|secret|mask,True
is,0,"being, existence, present",being|existence|present,True
is,0,"being, existence, present",being|existence|present,True
is,1,"being, existence, am",being|existence|am,True
is,1,"being, existence, am",being|existence|am,True
is,2,"being, exist, am",being|exist|am,True
is,2,"being, exist, am",being|exist|am,True
is,3,"being, exist, am",being|exist|am,True
is,3,"being, exist, am",being|exist|am,True
is,4,"being, exist, am",being|exist|am,True
is,4,"being, exist, am",being|exist|am,True
is,5,"being, exist, am",being|exist|am,True
is,5,"being, exist, am",being|exist|am,True
is,6,"being, exist, am",being|exist|am,True
is,6,"being, exist, am",being|exist|am,True
is,7,"being, exist, am",being|exist|am,True
is,7,"being, exist, am",being|exist|am,True
is,8,"being, existence, am",being|existence|am,True
is,8,"being, existence, am",being|existence|am,True
is,9,"being, existence, am",being|existence|am,True
is,9,"being, existence, am",being|existence|am,True
is,10,"being, exist, am",being|exist|am,True
is,10,"being, exist, am",being|exist|am,True
is,11,"being, exist, am",being|exist|am,True
is,11,"being, exist, am",being|exist|am,True
is,12,"being, exist, am",being|exist|am,True
is,12,"being, exist, am",being|exist|am,True
is,13,"being, existence, present",being|existence|present,True
is,13,"being, existence, present",being|existence|present,True
is,14,"being, existence, am",being|existence|am,True
is,14,"being, existence, am",being|existence|am,True
is,15,"being, existence, present",being|existence|present,True
is,15,"being, existence, present",being|existence|present,True
is,16,"being, existence, am",being|existence|am,True
is,16,"being, existence, am",being|existence|am,True
is,17,"being, existence, am",being|existence|am,True
is,17,"being, existence, am",being|existence|am,True
is,18,"being, existence, am",being|existence|am,True
is,18,"being, existence, am",being|existence|am,True
is,19,"being, exist, am",being|exist|am,True
is,19,"being, exist, am",being|exist|am,True
is,20,"being, exist, am",being|exist|am,True
is,20,"being, exist, am",being|exist|am,True
is,21,"being, exist, am",being|exist|am,True
is,21,"being, exist, am",being|exist|am,True
is,22,"being, existence, present",being|existence|present,True
is,22,"being, existence, present",being|existence|present,True
is,23,"being, existence, am",being|existence|am,True
is,23,"being, existence, am",being|existence|am,True
is,24,"being, exist, am",being|exist|am,True
is,24,"being, exist, am",being|exist|am,True
is,25,"be, exist, am",be|exist|am,True
is,25,"be, exist, am",be|exist|am,True
is,26,"being, exist, am",being|exist|am,True
is,26,"being, exist, am",being|exist|am,True
is,27,"be, exist, am",be|exist|am,True
is,27,"be, exist, am",be|exist|am,True
is,28,"being, exist, am",being|exist|am,True
is,28,"being, exist, am",being|exist|am,True
is,29,"being, existence, am",being|existence|am,True
is,29,"being, existence, am",being|existence|am,True
is,30,"being, existence, present",being|existence|present,True
is,30,"being, existence, present",being|existence|present,True
is,31,"being, existence, present",being|existence|present,True
is,31,"being, existence, present",being|existence|present,True
is,32,"being, existence, am",being|existence|am,True
is,32,"being, existence, am",being|existence|am,True
is,33,"being, existence, am",being|existence|am,True
is,33,"being, existence, am",being|existence|am,True
is,34,"being, existence, present",being|existence|present,True
is,34,"being, existence, present",being|existence|present,True
is,35,"being, exist, am",being|exist|am,True
is,35,"being, exist, am",being|exist|am,True
is,36,"being, existence, am",being|existence|am,True
is,36,"being, existence, am",being|existence|am,True
is,37,"being, exist, am",being|exist|am,True
is,37,"being, exist, am",being|exist|am,True
is,38,"being, existence, am",being|existence|am,True
is,38,"being, existence, am",being|existence|am,True
is,39,"being, existence, am",being|existence|am,True
is,39,"being, existence, am",being|existence|am,True
is,40,"being, exist, am",being|exist|am,True
is,40,"being, exist, am",being|exist|am,True
is,41,"being, existence, present",being|existence|present,True
is,41,"being, existence, present",being|existence|present,True
is,42,"being, existence, am",being|existence|am,True
is,42,"being, existence, am",being|existence|am,True
is,43,"being, exist, am",being|exist|am,True
is,43,"being, exist, am",being|exist|am,True
is,44,"be, exist, am",be|exist|am,True
is,44,"be, exist, am",be|exist|am,True
is,45,"be, am, are",be|am|are,True
is,45,"be, am, are",be|am|are,True
is,46,"being, exist, am",being|exist|am,True
is,46,"being, exist, am",being|exist|am,True
is,47,"being, existence, present",being|existence|present,True
is,47,"being, existence, present",being|existence|present,True
is,48,"being, exist, am",being|exist|am,True
is,48,"being, exist, am",being|exist|am,True
is,49,"being, exist, am",being|exist|am,True
is,49,"being, exist, am",being|exist|am,True
is,50,"being, exist, am",being|exist|am,True
is,50,"being, exist, am",being|exist|am,True
is,51,"being, existence, am",being|existence|am,True
is,51,"being, existence, am",being|existence|am,True
is,52,"being, exist, am",being|exist|am,True
is,52,"being, exist, am",being|exist|am,True
is,53,"being, existence, present",being|existence|present,True
is,53,"being, existence, present",being|existence|present,True
is,54,"being, existence, present",being|existence|present,True
is,54,"being, existence, present",being|existence|present,True
is,55,"being, existence, am",being|existence|am,True
is,55,"being, existence, am",being|existence|am,True
is,56,"being, exist, am",being|exist|am,True
is,56,"being, exist, am",being|exist|am,True
is,57,"being, exists, am",being|exists|am,True
is,57,"being, exists, am",being|exists|am,True
is,58,"being, exist, am",being|exist|am,True
is,58,"being, exist, am",being|exist|am,True
is,59,"being, exist, am",being|exist|am,True
is,59,"being, exist, am",being|exist|am,True
is,60,"being, existence, am",being|existence|am,True
is,60,"being, existence, am",being|existence|am,True
is,61,"be, exist, am",be|exist|am,True
is,61,"be, exist, am",be|exist|am,True
is,62,"being, existence, am",being|existence|am,True
is,62,"being, existence, am",being|existence|am,True
is,63,"be, exist, am",be|exist|am,True
is,63,"be, exist, am",be|exist|am,True
is,64,"being, exist, am",being|exist|am,True
is,64,"being, exist, am",being|exist|am,True
is,65,"being, exist, am",being|exist|am,True
is,65,"being, exist, am",being|exist|am,True
is,66,"be, am, are",be|am|are,True
is,66,"be, am, are",be|am|are,True
is,67,"being, exist, am",being|exist|am,True
is,67,"being, exist, am",being|exist|am,True
is,68,"being, existence, am",being|existence|am,True
is,68,"being, existence, am",being|existence|am,True
is,69,"being, existence, am",being|existence|am,True
is,69,"being, existence, am",being|existence|am,True
is,70,"being, exist, am",being|exist|am,True
is,70,"being, exist, am",being|exist|am,True
is,71,"being, exist, am",being|exist|am,True
is,71,"being, exist, am",being|exist|am,True
is,72,"being, exist, am",being|exist|am,True
is,72,"being, exist, am",being|exist|am,True
is,73,"being, exist, am",being|exist|am,True
is,73,"being, exist, am",being|exist|am,True
is,74,"being, exist, am",being|exist|am,True
is,74,"being, exist, am",being|exist|am,True
is,75,"being, existence, present",being|existence|present,True
is,75,"being, existence, present",being|existence|present,True
is,76,"being, exist, am",being|exist|am,True
is,76,"being, exist, am",being|exist|am,True
is,77,"being, exist, am",being|exist|am,True
is,77,"being, exist, am",being|exist|am,True
is,78,"being, exist, am",being|exist|am,True
is,78,"being, exist, am",being|exist|am,True
is,79,"being, existence, present",being|existence|present,True
is,79,"being, existence, present",being|existence|present,True
is,80,"being, existence, present",being|existence|present,True
is,80,"being, existence, present",being|existence|present,True
is,81,"being, existence, present",being|existence|present,True
is,81,"being, existence, present",being|existence|present,True
is,82,"being, existence, am",being|existence|am,True
is,82,"being, existence, am",being|existence|am,True
is,83,"being, existence, present",being|existence|present,True
is,83,"being, existence, present",being|existence|present,True
is,84,"being, exist, am",being|exist|am,True
is,84,"being, exist, am",being|exist|am,True
is,85,"being, existence, am",being|existence|am,True
is,85,"being, existence, am",being|existence|am,True
is,86,"being, exist, am",being|exist|am,True
is,86,"being, exist, am",being|exist|am,True
is,87,"being, existence, am",being|existence|am,True
is,87,"being, existence, am",being|existence|am,True
is,88,"being, existence, present",being|existence|present,True
is,88,"being, existence, present",being|existence|present,True
is,89,"being, existence, am",being|existence|am,True
is,89,"being, existence, am",being|existence|am,True
is,90,"being, exist, am",being|exist|am,True
is,90,"being, exist, am",being|exist|am,True
is,91,"being, exist, am",being|exist|am,True
is,91,"being, exist, am",being|exist|am,True
is,92,"being, existence, am",being|existence|am,True
is,92,"being, existence, am",being|existence|am,True
is,93,"being, exist, am",being|exist|am,True
is,93,"being, exist, am",being|exist|am,True
is,94,"being, existence, am",being|existence|am,True
is,94,"being, existence, am",being|existence|am,True
is,95,"being, exist, am",being|exist|am,True
is,95,"being, exist, am",being|exist|am,True
is,96,"being, exist, am",being|exist|am,True
is,96,"being, exist, am",being|exist|am,True
is,97,"being, existence, am",being|existence|am,True
is,97,"being, existence, am",being|existence|am,True
is,98,"being, existence, am",being|existence|am,True
is,98,"being, existence, am",being|existence|am,True
is,99,"being, existence, am",being|existence|am,True
is,99,"being, existence, am",being|existence|am,True
linger,0,"stay, delay, remain",stay|delay|remain,True
linger,0,"stay, delay, remain",stay|delay|remain,True
linger,1,"stay, wait, remain",stay|wait|remain,True
linger,1,"stay, wait, remain",stay|wait|remain,True
linger,2,"stay, delay, remain",stay|delay|remain,True
linger,2,"stay, delay, remain",stay|delay|remain,True
linger,3,"stay, delay, remain",stay|delay|remain,True
linger,3,"stay, delay, remain",stay|delay|remain,True
linger,4,"stay, remain, time",stay|remain|time,True
linger,4,"stay, remain, time",stay|remain|time,True
linger,5,"stay, delay, remain",stay|delay|remain,True
linger,5,"stay, delay, remain",stay|delay|remain,True
linger,6,"stay, remain, wait",stay|remain|wait,True
linger,6,"stay, remain, wait",stay|remain|wait,True
linger,7,"stay, wait, remain",stay|wait|remain,True
linger,7,"stay, wait, remain",stay|wait|remain,True
linger,8,"stay, delay, remain",stay|delay|remain,True
linger,8,"stay, delay, remain",stay|delay|remain,True
linger,9,"stay, wait, remain",stay|wait|remain,True
linger,9,"stay, wait, remain",stay|wait|remain,True
linger,10,"stay, wait, remain",stay|wait|remain,True
linger,10,"stay, wait, remain",stay|wait|remain,True
linger,11,"stay, remain, delay",stay|remain|delay,True
linger,11,"stay, remain, delay",stay|remain|delay,True
linger,12,"stay, delay, remain",stay|delay|remain,True
linger,12,"stay, delay, remain",stay|delay|remain,True
linger,13,"stay, delay, remain",stay|delay|remain,True
linger,13,"stay, delay, remain",stay|delay|remain,True
linger,14,"stay, delay, remain",stay|delay|remain,True
linger,14,"stay, delay, remain",stay|delay|remain,True
linger,15,"stay, delay, wait",stay|delay|wait,True
linger,15,"stay, delay, wait",stay|delay|wait,True
linger,16,"stay, delay, remain",stay|delay|remain,True
linger,16,"stay, delay, remain",stay|delay|remain,True
linger,17,"stay, delay, remain",stay|delay|remain,True
linger,17,"stay, delay, remain",stay|delay|remain,True
linger,18,"stay, delay, remain",stay|delay|remain,True
linger,18,"stay, delay, remain",stay|delay|remain,True
linger,19,"stay, delay, remain",stay|delay|remain,True
linger,19,"stay, delay, remain",stay|delay|remain,True
linger,20,"stay, remain, delay",stay|remain|delay,True
linger,20,"stay, remain, delay",stay|remain|delay,True
linger,21,"stay, wait, remain",stay|wait|remain,True
linger,21,"stay, wait, remain",stay|wait|remain,True
linger,22,"stay, delay, remain",stay|delay|remain,True
linger,22,"stay, delay, remain",stay|delay|remain,True
linger,23,"stay, delay, remain",stay|delay|remain,True
linger,23,"stay, delay, remain",stay|delay|remain,True
linger,24,"stay, delay, remain",stay|delay|remain,True
linger,24,"stay, delay, remain",stay|delay|remain,True
linger,25,"stay, remain, wait",stay|remain|wait,True
linger,25,"stay, remain, wait",stay|remain|wait,True
linger,26,"stay, linger, time

Wait, let me redo:

stay, delay, remain",stay|linger|time  Wait,True
linger,26,"stay, linger, time

Wait, let me redo:

stay, delay, remain",stay|linger|time  Wait,True
linger,27,"stay, delay, remain",stay|delay|remain,True
linger,27,"stay, delay, remain",stay|delay|remain,True
linger,28,"stay, delay, remain",stay|delay|remain,True
linger,28,"stay, delay, remain",stay|delay|remain,True
linger,29,"stay, time, moment",stay|time|moment,True
linger,29,"stay, time, moment",stay|time|moment,True
linger,30,"stay, delay, remain",stay|delay|remain,True
linger,30,"stay, delay, remain",stay|delay|remain,True
linger,31,"stay, time, fade",stay|time|fade,True
linger,31,"stay, time, fade",stay|time|fade,True
linger,32,"stay, linger, time

Wait, let me redo:

stay, time, memory",stay|linger|time  Wait,True
linger,32,"stay, linger, time

Wait, let me redo:

stay, time, memory",stay|linger|time  Wait,True
linger,33,"stay, remain, wait",stay|remain|wait,True
linger,33,"stay, remain, wait",stay|remain|wait,True
linger,34,"stay, delay, remain",stay|delay|remain,True
linger,34,"stay, delay, remain",stay|delay|remain,True
linger,35,"stay, delay, remain",stay|delay|remain,True
linger,35,"stay, delay, remain",stay|delay|remain,True
linger,36,"stay, time, wait",stay|time|wait,True
linger,36,"stay, time, wait",stay|time|wait,True
linger,37,"stay, time, slow",stay|time|slow,True
linger,37,"stay, time, slow",stay|time|slow,True
linger,38,"stay, delay, remain",stay|delay|remain,True
linger,38,"stay, delay, remain",stay|delay|remain,True
linger,39,"stay, delay, remain",stay|delay|remain,True
linger,39,"stay, delay, remain",stay|delay|remain,True
linger,40,"stay, delay, remain",stay|delay|remain,True
linger,40,"stay, delay, remain",stay|delay|remain,True
linger,41,"stay, wait, remain",stay|wait|remain,True
linger,41,"stay, wait, remain",stay|wait|remain,True
linger,42,"stay, delay, wait",stay|delay|wait,True
linger,42,"stay, delay, wait",stay|delay|wait,True
linger,43,"stay, delay, remain",stay|delay|remain,True
linger,43,"stay, delay, remain",stay|delay|remain,True
linger,44,"stay, delay, wait",stay|delay|wait,True
linger,44,"stay, delay, wait",stay|delay|wait,True
linger,45,"stay, remain, wait",stay|remain|wait,True
linger,45,"stay, remain, wait",stay|remain|wait,True
linger,46,"stay, remain, wait",stay|remain|wait,True
linger,46,"stay, remain, wait",stay|remain|wait,True
linger,47,"stay, remain, wait",stay|remain|wait,True
linger,47,"stay, remain, wait",stay|remain|wait,True
linger,48,"stay, delay, remain",stay|delay|remain,True
linger,48,"stay, delay, remain",stay|delay|remain,True
linger,49,"stay, delay, remain",stay|delay|remain,True
linger,49,"stay, delay, remain",stay|delay|remain,True
linger,50,"stay, time, wait",stay|time|wait,True
linger,50,"stay, time, wait",stay|time|wait,True
linger,51,"stay, delay, remain",stay|delay|remain,True
linger,51,"stay, delay, remain",stay|delay|remain,True
linger,52,"stay, delay, remain",stay|delay|remain,True
linger,52,"stay, delay, remain",stay|delay|remain,True
linger,53,"stay, linger, wait",stay|linger|wait,True
linger,53,"stay, linger, wait",stay|linger|wait,True
linger,54,"stay, delay, remain",stay|delay|remain,True
linger,54,"stay, delay, remain",stay|delay|remain,True
linger,55,"stay, delay, wait",stay|delay|wait,True
linger,55,"stay, delay, wait",stay|delay|wait,True
linger,56,"stay, delay, remain",stay|delay|remain,True
linger,56,"stay, delay, remain",stay|delay|remain,True
linger,57,"stay, delay, remain",stay|delay|remain,True
linger,57,"stay, delay, remain",stay|delay|remain,True
linger,58,"stay, delay, remain",stay|delay|remain,True
linger,58,"stay, delay, remain",stay|delay|remain,True
linger,59,"stay, time, fade",stay|time|fade,True
linger,59,"stay, time, fade",stay|time|fade,True
linger,60,"stay, delay, remain",stay|delay|remain,True
linger,60,"stay, delay, remain",stay|delay|remain,True
linger,61,"stay, time, slow",stay|time|slow,True
linger,61,"stay, time, slow",stay|time|slow,True
linger,62,"stay, time, slow",stay|time|slow,True
linger,62,"stay, time, slow",stay|time|slow,True
linger,63,"stay, wait, remain",stay|wait|remain,True
linger,63,"stay, wait, remain",stay|wait|remain,True
linger,64,"stay, delay, remain",stay|delay|remain,True
linger,64,"stay, delay, remain",stay|delay|remain,True
linger,65,"stay, linger, remain",stay|linger|remain,True
linger,65,"stay, linger, remain",stay|linger|remain,True
linger,66,"stay, delay, remain",stay|delay|remain,True
linger,66,"stay, delay, remain",stay|delay|remain,True
linger,67,"stay, remain, delay",stay|remain|delay,True
linger,67,"stay, remain, delay",stay|remain|delay,True
linger,68,"stay, delay, remain",stay|delay|remain,True
linger,68,"stay, delay, remain",stay|delay|remain,True
linger,69,"stay, delay, remain",stay|delay|remain,True
linger,69,"stay, delay, remain",stay|delay|remain,True
linger,70,"stay, time, laze",stay|time|laze,True
linger,70,"stay, time, laze",stay|time|laze,True
linger,71,"stay, time, slow",stay|time|slow,True
linger,71,"stay, time, slow",stay|time|slow,True
linger,72,"stay, linger, wait",stay|linger|wait,True
linger,72,"stay, linger, wait",stay|linger|wait,True
linger,73,"stay, remain, wait",stay|remain|wait,True
linger,73,"stay, remain, wait",stay|remain|wait,True
linger,74,"stay, delay, remain",stay|delay|remain,True
linger,74,"stay, delay, remain",stay|delay|remain,True
linger,75,"stay, delay, remain",stay|delay|remain,True
linger,75,"stay, delay, remain",stay|delay|remain,True
linger,76,"stay, linger, remain",stay|linger|remain,True
linger,76,"stay, linger, remain",stay|linger|remain,True
linger,77,"stay, delay, remain",stay|delay|remain,True
linger,77,"stay, delay, remain",stay|delay|remain,True
linger,78,"stay, wait, remain",stay|wait|remain,True
linger,78,"stay, wait, remain",stay|wait|remain,True
linger,79,"stay, time, linger",stay|time|linger,True
linger,79,"stay, time, linger",stay|time|linger,True
linger,80,"stay, wait, remain",stay|wait|remain,True
linger,80,"stay, wait, remain",stay|wait|remain,True
linger,81,"stay, time, slow",stay|time|slow,True
linger,81,"stay, time, slow",stay|time|slow,True
linger,82,"stay, wait, remain",stay|wait|remain,True
linger,82,"stay, wait, remain",stay|wait|remain,True
linger,83,"stay, wait, remain",stay|wait|remain,True
linger,83,"stay, wait, remain",stay|wait|remain,True
linger,84,"stay, delay, remain",stay|delay|remain,True
linger,84,"stay, delay, remain",stay|delay|remain,True
linger,85,"stay, remain, wait",stay|remain|wait,True
linger,85,"stay, remain, wait",stay|remain|wait,True
linger,86,"stay, delay, wait",stay|delay|wait,True
linger,86,"stay, delay, wait",stay|delay|wait,True
linger,87,"stay, delay, remain",stay|delay|remain,True
linger,87,"stay, delay, remain",stay|delay|remain,True
linger,88,"stay, delay, remain",stay|delay|remain,True
linger,88,"stay, delay, remain",stay|delay|remain,True
linger,89,"stay, remain, linger",stay|remain|linger,True
linger,89,"stay, remain, linger",stay|remain|linger,True
linger,90,"stay, time, wait",stay|time|wait,True
linger,90,"stay, time, wait",stay|time|wait,True
linger,91,"stay, time, fade",stay|time|fade,True
linger,91,"stay, time, fade",stay|time|fade,True
linger,92,"stay, delay, remain",stay|delay|remain,True
linger,92,"stay, delay, remain",stay|delay|remain,True
linger,93,"stay, wait, remain",stay|wait|remain,True
linger,93,"stay, wait, remain",stay|wait|remain,True
linger,94,"stay, wait, remain",stay|wait|remain,True
linger,94,"stay, wait, remain",stay|wait|remain,True
linger,95,"stay, delay, wait",stay|delay|wait,True
linger,95,"stay, delay, wait",stay|delay|wait,True
linger,96,"stay, wait, remain",stay|wait|remain,True
linger,96,"stay, wait, remain",stay|wait|remain,True
linger,97,"stay, time, slow",stay|time|slow,True
linger,97,"stay, time, slow",stay|time|slow,True
linger,98,"stay, linger, wait",stay|linger|wait,True
linger,98,"stay, linger, wait",stay|linger|wait,True
linger,99,"stay, delay, remain",stay|delay|remain,True
linger,99,"stay, delay, remain",stay|delay|remain,True
pictures,0,"photos, memories, frames",photos|memories|frames,True
pictures,1,"photos, memories, frames",photos|memories|frames,True
pictures,2,"photos, memories, frames",photos|memories|frames,True
pictures,3,"memories, frames, photography",memories|frames|photography,True
pictures,4,"photos, memories, frames",photos|memories|frames,True
pictures,5,"photos, memories, frames",photos|memories|frames,True
pictures,6,"memories, frames, photography",memories|frames|photography,True
pictures,7,"photos, memories, frames",photos|memories|frames,True
pictures,8,"frames, memories, colors",frames|memories|colors,True
pictures,9,"photos, memories, frames",photos|memories|frames,True
pictures,10,"memories, camera, frames",memories|camera|frames,True
pictures,11,"memories, camera, frames",memories|camera|frames,True
pictures,12,"photos, memories, frames",photos|memories|frames,True
pictures,13,"photos, memories, frames",photos|memories|frames,True
pictures,14,"photos, memories, frames",photos|memories|frames,True
pictures,15,"colors, memories, frames",colors|memories|frames,True
pictures,16,"photos, memories, frames",photos|memories|frames,True
pictures,17,"photos, memories, frames",photos|memories|frames,True
pictures,18,"photos, memories, frames",photos|memories|frames,True
pictures,19,"photos, memories, frames",photos|memories|frames,True
pictures,20,"memories, camera, frame",memories|camera|frame,True
pictures,21,"photos, memories, frames",photos|memories|frames,True
pictures,22,"photos, memories, frames",photos|memories|frames,True
pictures,23,"memories, camera, frames",memories|camera|frames,True
pictures,24,"photos, memories, frames",photos|memories|frames,True
pictures,25,"memories, camera, frames",memories|camera|frames,True
pictures,26,"memories, frames, colors",memories|frames|colors,True
pictures,27,"memories, camera, frames",memories|camera|frames,True
pictures,28,"photos, memories, frames",photos|memories|frames,True
pictures,29,"photos, memories, frames",photos|memories|frames,True
pictures,30,"photos, memories, frames",photos|memories|frames,True
pictures,31,"memories, camera, frames",memories|camera|frames,True
pictures,32,"photos, memories, frames",photos|memories|frames,True
pictures,33,"photos, memories, frames",photos|memories|frames,True
pictures,34,"colors, memories, frames",colors|memories|frames,True
pictures,35,"photos, memories, frames",photos|memories|frames,True
pictures,36,"colors, memories, frames",colors|memories|frames,True
pictures,37,"memories, frame, camera",memories|frame|camera,True
pictures,38,"memories, camera, frames",memories|camera|frames,True
pictures,39,"frames, memories, colors",frames|memories|colors,True
pictures,40,"photos, memories, frames",photos|memories|frames,True
pictures,41,"memories, camera, album",memories|camera|album,True
pictures,42,"photos, memories, frames",photos|memories|frames,True
pictures,43,"photos, memories, frames",photos|memories|frames,True
pictures,44,"photos, memories, frames",photos|memories|frames,True
pictures,45,"photos, memories, frames",photos|memories|frames,True
pictures,46,"photos, memories, frames",photos|memories|frames,True
pictures,47,"memories, frames, colors",memories|frames|colors,True
pictures,48,"photos, memories, frames",photos|memories|frames,True
pictures,49,"photos, frames, memories",photos|frames|memories,True
pictures,50,"photos, memories, frames",photos|memories|frames,True
pictures,51,"memories, frames, camera",memories|frames|camera,True
pictures,52,"photos, memories, frames",photos|memories|frames,True
pictures,53,"frames, memories, colors",frames|memories|colors,True
pictures,54,"photos, memories, frames",photos|memories|frames,True
pictures,55,"colors, memories, frames",colors|memories|frames,True
pictures,56,"memories, frames, photography",memories|frames|photography,True
pictures,57,"photos, memories, frames",photos|memories|frames,True
pictures,58,"photos, memories, frames",photos|memories|frames,True
pictures,59,"photos, frames, memories",photos|frames|memories,True
pictures,60,"photos, memories, frames",photos|memories|frames,True
pictures,61,"photos, memories, frames",photos|memories|frames,True
pictures,62,"frames, memories, colors",frames|memories|colors,True
pictures,63,"photos, memories, frames",photos|memories|frames,True
pictures,64,"photos, memories, frames",photos|memories|frames,True
pictures,65,"memories, frames, colors",memories|frames|colors,True
pictures,66,"photos, memories, frames",photos|memories|frames,True
pictures,67,"photos, memories, frames",photos|memories|frames,True
