cue,trial,raw_text,parsed,ok
anthem,13,"national, song, patriotic",national|song|patriotic,True
anthem,14,"national, song, hymn",national|song|hymn,True
anthem,15,"national, song, patriotic",national|song|patriotic,True
anthem,16,"national, song, hymn",national|song|hymn,True
anthem,17,"national, song, patriotic",national|song|patriotic,True
anthem,18,"national, song, hymn",national|song|hymn,True
anthem,19,"national, song, patriotic",national|song|patriotic,True
anthem,20,"national, song, patriotic",national|song|patriotic,True
anthem,21,"national, song, patriotic",national|song|patriotic,True
anthem,22,"national, song, patriotic",national|song|patriotic,True
anthem,23,"national, song, patriotic",national|song|patriotic,True
anthem,24,"national, song, pride",national|song|pride,True
anthem,25,"national, song, pride",national|song|pride,True
anthem,26,"national, song, hymn",national|song|hymn,True
anthem,27,"national, song, hymn",national|song|hymn,True
anthem,28,"national, song, patriotic",national|song|patriotic,True
anthem,29,"national, song, pride",national|song|pride,True
anthem,30,"national, song, patriotic",national|song|patriotic,True
anthem,31,"national, song, patriotic",national|song|patriotic,True
anthem,32,"national, song, patriotic",national|song|patriotic,True
anthem,33,"national, song, hymn",national|song|hymn,True
anthem,34,"national, song, patriotic",national|song|patriotic,True
anthem,35,"national, song, hymn",national|song|hymn,True
anthem,36,"national, song, patriotic",national|song|patriotic,True
anthem,37,"national, song, patriotic",national|song|patriotic,True
anthem,38,"national, song, patriotic",national|song|patriotic,True
anthem,39,"national, song, patriotic",national|song|patriotic,True
anthem,40,"national, song, pride",national|song|pride,True
anthem,41,"national, song, patriotic",national|song|patriotic,True
anthem,42,"national, song, hymn",national|song|hymn,True
anthem,43,"national, song, patriotic",national|song|patriotic,True
anthem,44,"national, song, patriotic",national|song|patriotic,True
anthem,45,"national, song, patriotic",national|song|patriotic,True
anthem,46,"national, song, hymn",national|song|hymn,True
anthem,47,"national, song, hymn",national|song|hymn,True
anthem,48,"national, song, pride",national|song|pride,True
anthem,49,"national, song, hymn",national|song|hymn,True
anthem,50,"national, song, patriotic",national|song|patriotic,True
anthem,51,"national, song, patriotic",national|song|patriotic,True
anthem,52,"national, song, patriotic",national|song|patriotic,True
anthem,53,"national, song, patriotic",national|song|patriotic,True
anthem,54,"national, song, patriotic",national|song|patriotic,True
anthem,55,"national, song, patriotic",national|song|patriotic,True
anthem,56,"national, song, pride",national|song|pride,True
anthem,57,"national, song, hymn",national|song|hymn,True
anthem,58,"national, song, patriotic",national|song|patriotic,True
anthem,59,"national, song, patriotic",national|song|patriotic,True
anthem,60,"national, song, patriotic",national|song|patriotic,True
anthem,61,"national, song, patriotic",national|song|patriotic,True
anthem,62,"national, song, pride",national|song|pride,True
anthem,63,"national, song, patriotic",national|song|patriotic,True
anthem,64,"national, song, patriotic",national|song|patriotic,True
anthem,65,"national, song, patriotic",national|song|patriotic,True
anthem,66,"national, song, hymn",national|song|hymn,True
anthem,67,"national, song, patriotic",national|song|patriotic,True
anthem,68,"national, song, patriotic",national|song|patriotic,True
anthem,69,"national, song, pride",national|song|pride,True
anthem,70,"national, song, hymn",national|song|hymn,True
anthem,71,"national, song, hymn",national|song|hymn,True
anthem,72,"national, song, hymn",national|song|hymn,True
anthem,73,"national, song, patriotic",national|song|patriotic,True
anthem,74,"national, song, patriotic",national|song|patriotic,True
anthem,75,"national, song, flag",national|song|flag,True
anthem,76,"national, song, patriotic",national|song|patriotic,True
anthem,77,"national, song, patriotic",national|song|patriotic,True
anthem,78,"national, song, patriotic",national|song|patriotic,True
anthem,79,"national, song, patriotic",national|song|patriotic,True
anthem,80,"national, song, patriotic",national|song|patriotic,True
anthem,81,"national, song, patriotic",national|song|patriotic,True
anthem,82,"national, song, patriotic",national|song|patriotic,True
anthem,83,"national, song, patriotic",national|song|patriotic,True
anthem,84,"national, song, patriotic",national|song|patriotic,True
anthem,85,"national, song, patriotic",national|song|patriotic,True
anthem,86,"national, song, hymn",national|song|hymn,True
anthem,87,"national, song, hymn",national|song|hymn,True
anthem,88,"national, song, patriotic",national|song|patriotic,True
anthem,89,"national, song, hymn",national|song|hymn,True
anthem,90,"national, song, hymn",national|song|hymn,True
anthem,91,"national, song, hymn",national|song|hymn,True
anthem,92,"national, song, patriotic",national|song|patriotic,True
anthem,93,"national, song, hymn",national|song|hymn,True
anthem,94,"national, song, patriotic",national|song|patriotic,True
anthem,95,"national, song, hymn",national|song|hymn,True
anthem,96,"national, song, patriotic",national|song|patriotic,True
anthem,97,"national, song, hymn",national|song|hymn,True
anthem,98,"national, song, patriotic",national|song|patriotic,True
anthem,99,"national, song, patriotic",national|song|patriotic,True
cell,0,"phone, biology, prison",phone|biology|prison,True
cell,1,"phone, biology, prison",phone|biology|prison,True
cell,2,"phone, biology, prison",phone|biology|prison,True
cell,3,"phone, biology, prison",phone|biology|prison,True
cell,4,"phone, biology, prison",phone|biology|prison,True
cell,5,"phone, biology, prison",phone|biology|prison,True
cell,6,"phone, biology, prison",phone|biology|prison,True
cell,7,"phone, biology, prison",phone|biology|prison,True
cell,8,"phone, biology, prison",phone|biology|prison,True
cell,9,"phone, biology, prison",phone|biology|prison,True
cell,10,"phone, biology, prison",phone|biology|prison,True
cell,11,"phone, biology, prison",phone|biology|prison,True
cell,12,"phone, biology, prison",phone|biology|prison,True
cell,13,"phone, prison, biology",phone|prison|biology,True
cell,14,"phone, prison, biology",phone|prison|biology,True
cell,15,"phone, biology, prison",phone|biology|prison,True
cell,16,"phone, prison, biology",phone|prison|biology,True
cell,17,"phone, biology, prison",phone|biology|prison,True
cell,18,"phone, biology, prison",phone|biology|prison,True
cell,19,"phone, biology, prison",phone|biology|prison,True
cell,20,"phone, biology, prison",phone|biology|prison,True
cell,21,"phone, biology, prison",phone|biology|prison,True
cell,22,"phone, biology, prison",phone|biology|prison,True
cell,23,"phone, prison, biology",phone|prison|biology,True
cell,24,"phone, biology, prison",phone|biology|prison,True
cell,25,"phone, prison, biology",phone|prison|biology,True
cell,26,"phone, biology, prison",phone|biology|prison,True
cell,27,"phone, biology, prison",phone|biology|prison,True
cell,28,"phone, biology, prison",phone|biology|prison,True
cell,29,"phone, biology, prison",phone|biology|prison,True
cell,30,"phone, biology, prison",phone|biology|prison,True
cell,31,"phone, biology, prison",phone|biology|prison,True
cell,32,"phone, biology, prison",phone|biology|prison,True
cell,33,"phone, biology, prison",phone|biology|prison,True
cell,34,"phone, biology, prison",phone|biology|prison,True
cell,35,"phone, biology, prison",phone|biology|prison,True
cell,36,"phone, biology, prison",phone|biology|prison,True
cell,37,"phone, biology, prison",phone|biology|prison,True
cell,38,"phone, biology, prison",phone|biology|prison,True
cell,39,"phone, biology, prison",phone|biology|prison,True
cell,40,"phone, biology, prison",phone|biology|prison,True
cell,41,"phone, biology, prison",phone|biology|prison,True
cell,42,"phone, biology, prison",phone|biology|prison,True
cell,43,"phone, prison, biology",phone|prison|biology,True
cell,44,"phone, biology, prison",phone|biology|prison,True
cell,45,"phone, biology, prison",phone|biology|prison,True
cell,46,"phone, biology, prison",phone|biology|prison,True
cell,47,"phone, biology, prison",phone|biology|prison,True
cell,48,"phone, biology, prison",phone|biology|prison,True
cell,49,"phone, biology, prison",phone|biology|prison,True
cell,50,"phone, biology, prison",phone|biology|prison,True
cell,51,"phone, biology, prison",phone|biology|prison,True
cell,52,"phone, biology, prison",phone|biology|prison,True
cell,53,"phone, biology, prison",phone|biology|prison,True
cell,54,"phone, biology, prison",phone|biology|prison,True
cell,55,"phone, biology, prison",phone|biology|prison,True
cell,56,"phone, prison, biology",phone|prison|biology,True
cell,57,"phone, biology, prison",phone|biology|prison,True
cell,58,"phone, biology, prison",phone|biology|prison,True
cell,59,"phone, biology, prison",phone|biology|prison,True
cell,60,"phone, prison, biology",phone|prison|biology,True
cell,61,"phone, biology, prison",phone|biology|prison,True
cell,62,"phone, biology, prison",phone|biology|prison,True
cell,63,"phone, biology, prison",phone|biology|prison,True
cell,64,"phone, biology, prison",phone|biology|prison,True
cell,65,"phone, biology, prison",phone|biology|prison,True
cell,66,"phone, biology, prison",phone|biology|prison,True
cell,67,"phone, biology, prison",phone|biology|prison,True
cell,68,"phone, biology, prison",phone|biology|prison,True
cell,69,"phone, biology, prison",phone|biology|prison,True
cell,70,"phone, biology, prison",phone|biology|prison,True
cell,71,"phone, biology, prison",phone|biology|prison,True
cell,72,"phone, biology, prison",phone|biology|prison,True
cell,73,"phone, biology, prison",phone|biology|prison,True
cell,74,"phone, prison, biology",phone|prison|biology,True
cell,75,"phone, prison, biology",phone|prison|biology,True
cell,76,"phone, biology, prison",phone|biology|prison,True
cell,77,"phone, biology, prison",phone|biology|prison,True
cell,78,"phone, biology, prison",phone|biology|prison,True
cell,79,"phone, biology, prison",phone|biology|prison,True
cell,80,"phone, biology, prison",phone|biology|prison,True
cell,81,"phone, biology, prison",phone|biology|prison,True
cell,82,"phone, biology, prison",phone|biology|prison,True
cell,83,"phone, biology, prison",phone|biology|prison,True
cell,84,"phone, biology, prison",phone|biology|prison,True
cell,85,"phone, prison, biology",phone|prison|biology,True
cell,86,"phone, prison, biology",phone|prison|biology,True
cell,87,"phone, biology, prison",phone|biology|prison,True
cell,88,"phone, prison, biology",phone|prison|biology,True
cell,89,"phone, biology, prison",phone|biology|prison,True
cell,90,"phone, biology, prison",phone|biology|prison,True
cell,91,"phone, biology, prison",phone|biology|prison,True
cell,92,"phone, biology, prison",phone|biology|prison,True
cell,93,"phone, biology, prison",phone|biology|prison,True
cell,94,"phone, biology, prison",phone|biology|prison,True
cell,95,"phone, biology, prison",phone|biology|prison,True
cell,96,"phone, biology, prison",phone|biology|prison,True
cell,97,"phone, biology, prison",phone|biology|prison,True
cell,98,"phone, biology, prison",phone|biology|prison,True
cell,99,"phone, biology, prison",phone|biology|prison,True
children,0,"play, school, laughter",play|school|laughter,True
children,1,"play, school, laughter",play|school|laughter,True
children,2,"play, school, laughter",play|school|laughter,True
children,3,"play, school, laughter",play|school|laughter,True
children,4,"play, school, laughter",play|school|laughter,True
children,5,"play, school, laughter",play|school|laughter,True
children,6,"play, school, laughter",play|school|laughter,True
children,7,"play, school, laughter",play|school|laughter,True
children,8,"play, school, laughter",play|school|laughter,True
children,9,"play, school, laughter",play|school|laughter,True
children,10,"play, school, laughter",play|school|laughter,True
children,11,"play, school, laughter",play|school|laughter,True
children,12,"play, school, laughter",play|school|laughter,True
children,13,"play, school, laughter",play|school|laughter,True
children,14,"play, school, laughter",play|school|laughter,True
children,15,"play, school, laughter",play|school|laughter,True
children,16,"play, school, laughter",play|school|laughter,True
children,17,"play, school, laughter",play|school|laughter,True
children,18,"play, school, laughter",play|school|laughter,True
children,19,"play, school, laughter",play|school|laughter,True
children,20,"play, school, joy",play|school|joy,True
children,21,"play, school, laughter",play|school|laughter,True
children,22,"play, school, laughter",play|school|laughter,True
children,23,"play, school, laughter",play|school|laughter,True
children,24,"play, school, laughter",play|school|laughter,True
children,25,"play, school, laughter",play|school|laughter,True
children,26,"play, joy, innocence",play|joy|innocence,True
children,27,"play, school, laughter",play|school|laughter,True
children,28,"play, school, laughter",play|school|laughter,True
children,29,"play, school, laughter",play|school|laughter,True
children,30,"play, school, laughter",play|school|laughter,True
children,31,"play, school, laughter",play|school|laughter,True
children,32,"play, school, laughter",play|school|laughter,True
children,33,"play, school, laughter",play|school|laughter,True
children,34,"play, school, laughter",play|school|laughter,True
children,35,"play, school, laughter",play|school|laughter,True
children,36,"play, family, laughter",play|family|laughter,True
children,37,"play, laughter, innocence",play|laughter|innocence,True
children,38,"play, school, laughter",play|school|laughter,True
children,39,"play, school, laughter",play|school|laughter,True
children,40,"play, school, laughter",play|school|laughter,True
children,41,"play, school, laughter",play|school|laughter,True
children,42,"play, school, laughter",play|school|laughter,True
children,43,"play, school, laughter",play|school|laughter,True
children,44,"play, school, laughter",play|school|laughter,True
children,45,"play, school, laughter",play|school|laughter,True
children,46,"play, school, laughter",play|school|laughter,True
children,47,"play, laughter, innocent",play|laughter|innocent,True
children,48,"play, school, laughter",play|school|laughter,True
children,49,"play, school, laughter",play|school|laughter,True
children,50,"play, school, laughter",play|school|laughter,True
children,51,"play, school, laughter",play|school|laughter,True
children,52,"play, school, laughter",play|school|laughter,True
children,53,"play, school, laughter",play|school|laughter,True
children,54,"play, school, laughter",play|school|laughter,True
children,55,"play, school, laughter",play|school|laughter,True
children,56,"play, laughter, innocence",play|laughter|innocence,True
children,57,"play, school, laughter",play|school|laughter,True
children,58,"play, school, laughter",play|school|laughter,True
children,59,"play, school, laughter",play|school|laughter,True
children,60,"play, school, laughter",play|school|laughter,True
children,61,"play, school, laughter",play|school|laughter,True
children,62,"play, school, laughter",play|school|laughter,True
children,63,"play, school, laughter",play|school|laughter,True
children,64,"play, school, laughter",play|school|laughter,True
children,65,"play, school, laughter",play|school|laughter,True
children,66,"play, school, laughter",play|school|laughter,True
children,67,"play, school, laughter",play|school|laughter,True
children,68,"play, family, laughter",play|family|laughter,True
children,69,"play, school, laughter",play|school|laughter,True
children,70,"play, school, laughter",play|school|laughter,True
children,71,"play, school, laughter",play|school|laughter,True
children,72,"play, school, laughter",play|school|laughter,True
children,73,"play, school, joy",play|school|joy,True
children,74,"play, school, laughter",play|school|laughter,True
children,75,"play, school, laughter",play|school|laughter,True
children,76,"play, school, laughter",play|school|laughter,True
children,77,"play, school, laughter",play|school|laughter,True
children,78,"play, school, laughter",play|school|laughter,True
children,79,"play, school, laughter",play|school|laughter,True
children,80,"play, school, laughter",play|school|laughter,True
children,81,"play, school, laughter",play|school|laughter,True
children,82,"play, school, laughter",play|school|laughter,True
children,83,"play, school, laughter",play|school|laughter,True
children,84,"play, school, laughter",play|school|laughter,True
children,85,"play, school, laughter",play|school|laughter,True
children,86,"play, school, laughter",play|school|laughter,True
children,87,"play, school, laughter",play|school|laughter,True
children,88,"play, school, laughter",play|school|laughter,True
children,89,"play, school, laughter",play|school|laughter,True
children,90,"play, school, laughter",play|school|laughter,True
children,91,"play, school, laughter",play|school|laughter,True
children,92,"play, school, laughter",play|school|laughter,True
children,93,"play, school, laughter",play|school|laughter,True
children,94,"play, school, laughter",play|school|laughter,True
children,95,"play, school, laughter",play|school|laughter,True
children,96,"play, school, laughter",play|school|laughter,True
children,97,"play, school, laughter",play|school|laughter,True
children,98,"play, school, laughter",play|school|laughter,True
children,99,"play, school, laughter",play|school|laughter,True
conspiracy,0,"theory, secret, plot",theory|secret|plot,True
conspiracy,1,"theory, secret, plot",theory|secret|plot,True
conspiracy,2,"theory, secret, plot",theory|secret|plot,True
conspiracy,3,"theory, secret, plot",theory|secret|plot,True
conspiracy,4,"theory, secret, plot",theory|secret|plot,True
conspiracy,5,"theory, secret, plot",theory|secret|plot,True
conspiracy,6,"theory, secret, plot",theory|secret|plot,True
conspiracy,7,"theory, secret, plot",theory|secret|plot,True
conspiracy,8,"theory, secret, government",theory|secret|government,True
conspiracy,9,"theory, secret, plot",theory|secret|plot,True
conspiracy,10,"theory, secret, plot",theory|secret|plot,True
conspiracy,11,"theory, secret, plot",theory|secret|plot,True
conspiracy,12,"theory, secret, plot",theory|secret|plot,True
conspiracy,13,"theory, secret, plot",theory|secret|plot,True
conspiracy,14,"theory, secret, plot",theory|secret|plot,True
conspiracy,15,"theory, secret, plot",theory|secret|plot,True
conspiracy,16,"theory, secret, plot",theory|secret|plot,True
conspiracy,17,"theory, secret, plot",theory|secret|plot,True
conspiracy,18,"theory, secret, plot",theory|secret|plot,True
conspiracy,19,"theory, secret, plot",theory|secret|plot,True
conspiracy,20,"theory, secret, plot",theory|secret|plot,True
conspiracy,21,"theory, secret, plot",theory|secret|plot,True
conspiracy,22,"theory, secret, plot",theory|secret|plot,True
conspiracy,23,"theory, secret, plot",theory|secret|plot,True
conspiracy,24,"theory, secret, plot",theory|secret|plot,True
conspiracy,25,"theory, secret, plot",theory|secret|plot,True
conspiracy,26,"theory, secret, plot",theory|secret|plot,True
conspiracy,27,"theory, secret, plot",theory|secret|plot,True
conspiracy,28,"theory, secret, plot",theory|secret|plot,True
conspiracy,29,"theory, secret, plot",theory|secret|plot,True
conspiracy,30,"theory, secret, plot",theory|secret|plot,True
conspiracy,31,"theory, secret, cover-up",theory|secret|cover-up,True
conspiracy,32,"theory, secret, government",theory|secret|government,True
conspiracy,33,"theory, secret, plot",theory|secret|plot,True
conspiracy,34,"theory, secret, plot",theory|secret|plot,True
conspiracy,35,"theory, secret, plot",theory|secret|plot,True
conspiracy,36,"theory, secret, plot",theory|secret|plot,True
conspiracy,37,"theory, secret, plot",theory|secret|plot,True
conspiracy,38,"theory, secret, plot",theory|secret|plot,True
conspiracy,39,"theory, secret, plot",theory|secret|plot,True
conspiracy,40,"theory, secret, plot",theory|secret|plot,True
conspiracy,41,"theory, secret, plot",theory|secret|plot,True
conspiracy,42,"theory, secret, government",theory|secret|government,True
conspiracy,43,"theory, secret, plot",theory|secret|plot,True
conspiracy,44,"theory, secret, government",theory|secret|government,True
conspiracy,45,"theory, secret, plot",theory|secret|plot,True
conspiracy,46,"theory, secret, plot",theory|secret|plot,True
conspiracy,47,"theory, secret, plot",theory|secret|plot,True
conspiracy,48,"theory, secret, plot",theory|secret|plot,True
conspiracy,49,"theory, secret, plot",theory|secret|plot,True
conspiracy,50,"theory, secret, plot",theory|secret|plot,True
conspiracy,51,"theory, secret, government",theory|secret|government,True
conspiracy,52,"theory, secret, government",theory|secret|government,True
conspiracy,53,"theory, secret, plot",theory|secret|plot,True
conspiracy,54,"theory, secret, plot",theory|secret|plot,True
conspiracy,55,"theory, secret, plot",theory|secret|plot,True
conspiracy,56,"theory, secret, plot",theory|secret|plot,True
conspiracy,57,"theory, secret, plot",theory|secret|plot,True
conspiracy,58,"theory, secret, plot",theory|secret|plot,True
conspiracy,59,"theory, secret, plot",theory|secret|plot,True
conspiracy,60,"theory, secret, plot",theory|secret|plot,True
conspiracy,61,"theory, secret, government",theory|secret|government,True
conspiracy,62,"theory, secret, plot",theory|secret|plot,True
conspiracy,63,"theory, secret, plot",theory|secret|plot,True
conspiracy,64,"theory, secret, plot",theory|secret|plot,True
conspiracy,65,"theory, secret, plot",theory|secret|plot,True
conspiracy,66,"theory, secret, plot",theory|secret|plot,True
conspiracy,67,"theory, secret, plot",theory|secret|plot,True
conspiracy,68,"theory, secret, government",theory|secret|government,True
conspiracy,69,"theory, secret, plot",theory|secret|plot,True
conspiracy,70,"theory, secret, plot",theory|secret|plot,True
conspiracy,71,"theory, secret, government",theory|secret|government,True
conspiracy,72,"theory, secret, plot",theory|secret|plot,True
conspiracy,73,"theory, secret, plot",theory|secret|plot,True
conspiracy,74,"theory, secret, plot",theory|secret|plot,True
conspiracy,75,"theory, secret, government",theory|secret|government,True
conspiracy,76,"theory, secret, plot",theory|secret|plot,True
conspiracy,77,"theory, secret, plot",theory|secret|plot,True
conspiracy,78,"theory, secret, plot",theory|secret|plot,True
conspiracy,79,"theory, secret, plot",theory|secret|plot,True
conspiracy,80,"theory, secret, plot",theory|secret|plot,True
conspiracy,81,"theory, secret, plot",theory|secret|plot,True
conspiracy,82,"theory, secret, plot",theory|secret|plot,True
conspiracy,83,"theory, secret, plot",theory|secret|plot,True
conspiracy,84,"theory, secret, cover-up",theory|secret|cover-up,True
conspiracy,85,"theory, secret, government",theory|secret|government,True
conspiracy,86,"theory, secret, government",theory|secret|government,True
conspiracy,87,"theory, secret, plot",theory|secret|plot,True
conspiracy,88,"theory, secret, government",theory|secret|government,True
conspiracy,89,"theory, secret, plot",theory|secret|plot,True
conspiracy,90,"theory, secret, plot",theory|secret|plot,True
conspiracy,91,"theory, secret, plot",theory|secret|plot,True
conspiracy,92,"theory, secret, government",theory|secret|government,True
conspiracy,93,"theory, secret, plot",theory|secret|plot,True
conspiracy,94,"theory, secret, plot",theory|secret|plot,True
conspiracy,95,"theory, secret, government",theory|secret|government,True
conspiracy,96,"theory, secret, government",theory|secret|government,True
conspiracy,97,"theory, secret, plot",theory|secret|plot,True
conspiracy,98,"theory, secret, plot",theory|secret|plot,True
conspiracy,99,"theory, secret, plot",theory|secret|plot,True
errant,0,"wandering, knight, mistake",wandering|knight|mistake,True
errant,1,"wandering, knight, wayward",wandering|knight|wayward,True
errant,2,"wayward, knight, wandering",wayward|knight|wandering,True
errant,3,"wandering, knight, mistake",wandering|knight|mistake,True
errant,4,"wandering, knight, mistake",wandering|knight|mistake,True
